"DATE","PBI","PELEC","CINTC","VOLINPUT","INDPRO","INGRESO","CREDMN","IGBVL"
"2013-06-01","5.8547","7.3293270756593","6.9344464570178","-4.3456607184057","1.7488","5.3513762878671","17.766020041782","-23.049305295747"
"2013-07-01","5.3115","7.0657941380129","11.194281929135","-9.5527334212377","1.2418","5.8379544054221","18.072489644654","-22.973073493822"
"2013-08-01","5.5054","5.3515993159418","8.1876298017525","0.85196661594935","2.2154","5.2055827989438","19.430486998695","-18.016449664872"
"2013-09-01","4.8633","6.2854244387722","0.092511549064408","-1.5817731577991","2.8273","8.6304514154552","20.472126240618","-26.551952752483"
"2013-10-01","6.2087","9.094819937719","8.1933768973095","-3.9920112758884","2.3824","8.5378868729989","21.959009682705","-21.488825320199"
"2013-11-01","7.2826","5.0277783891364","3.5092964882283","-9.8567852767375","2.1925","8.6444897035528","23.111895535353","-24.167183014694"
"2013-12-01","7.0333","5.2075514841658","6.5501151234528","1.7822602202067","2.1536","8.0298574983036","22.572064513438","-23.634772787315"
"2014-01-01","4.2282","5.855963963973","1.4775901123884","-6.7360637907065","1.8716","7.9730530056263","23.268745627357","-27.91303499976"
"2014-02-01","5.2082","6.9338987335766","6.7466915409752","-2.6676869805326","2.146","6.607341490545","24.72394765024","-25.084903316954"
"2014-03-01","5.4123","6.9067790416538","5.99","0.53824438303769","2.7185","4.8991774040911","24.917942083835","-27.997603095833"
"2014-04-01","2.9233","5.0728575269208","-4.47","1.3053670500365","2.841","4.1788002329645","23.863216047671","-10.514311136108"
"2014-05-01","2.5905","5.282044691102","4.599308634133","-9.0373342374401","3.1599","4.5689341578756","23.928559722132","-1.8467692441891"
"2014-06-01","0.3782","4.9425971653549","3.53","9.3902907759669","3.3657","7.1157495256167","22.053863214118","7.1560270232901"
"2014-07-01","1.4499","4.9511708936415","-1.91","-3.5237462758349","3.9275","8.732353369233","20.696307856106","11.559444546601"
"2014-08-01","1.3532","4.5713309323879","-0.65","-6.6334192843937","3.1495","8.9781283614199","19.040744034834","2.1534666248704"
"2014-09-01","2.6732","5.2834500273388","6.11","9.1833283900895","2.929","7.5292294689393","17.913662456126","1.9277989360359"
"2014-10-01","2.2734","5.1661785697362","-0.91","1.006943638926","3.0743","8.1893524371401","17.719963773993","-3.9748780940583"
"2014-11-01","0.1572","4.8783291334668","4.5","7.0064184894358","3.4907","7.2137749080053","17.817430399976","-0.61801005236705"
"2014-12-01","0.7937","4.6987434375657","4.78","4.5054021972721","3.2481","8.1099944165271","17.744681427183","-6.0895728926312"
"2015-01-01","1.5598","4.9816654162563","0.029999999999893","3.2012173881334","2.8099","7.1580390812479","17.707107268573","-11.53419772781"
"2015-02-01","1.2322","3.7447068810652","-5.73","6.9838612683327","1.4374","9.4393433500278","16.841632152465","-13.23622554118"
"2015-03-01","2.9346","5.6798610895934","1.32","9.0161184268132","0.1163","10.235947258848","18.885051451931","-12.847893407334"
"2015-04-01","4.1958","5.4536312333181","-4.25","-6.4762210169658","-0.5478","9.4409503843466","21.655343481899","-13.919803611194"
"2015-05-01","1.2814","5.3979800473297","-7.51","-4.1788348121327","-1.3917","8.2307103597022","22.715075049621","-16.330852363798"
"2015-06-01","4.0839","5.7024711329813","-0.39146568022986","5.7360082221838","-2.0659","4.3878176739115","24.211789349203","-21.300266230072"
"2015-07-01","3.6017","5.3830228573106","-4.2682701034361","0.54147595937567","-1.6648","1.7601392049257","25.771018238183","-28.923098267706"
"2015-08-01","2.6691","7.0614279843749","-0.97781543472051","1.1653644343197","-1.7376","1.2305060209252","27.751180675713","-39.211925115897"
